ID,Year_of_Birth,Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Date_Customer,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response
ID_46QUIQZJ,1957,Graduation,Married,75003.59999999999,0,1,18-02-2013,47,4,8,3,11,483,3,193,110,75,117,5,0,0,0,0,0,0,0
ID_8WEX7X1V,1967,Graduation,Single,44484.0,1,1,20-03-2013,37,9,5,1,8,236,10,137,4,15,39,7,0,0,0,0,0,0,1
ID_KY1FH5SE,1977,Graduation,Together,94099.2,0,1,27-06-2014,106,2,7,7,10,458,41,279,188,38,183,3,0,0,0,0,0,0,0
ID_N46R2A0I,1987,Graduation,Married,100214.4,0,0,17-06-2014,38,1,4,7,10,1065,64,835,80,20,101,1,1,0,1,1,1,0,1
ID_VC4Z05AE,1975,Graduation,Married,80934.0,0,1,12-08-2012,70,5,9,6,12,762,83,217,29,80,11,6,0,0,0,0,0,0,0
ID_RL1ZXZKM,1971,Graduation,Married,60536.4,2,0,21-04-2014,11,1,3,1,3,90,10,24,2,3,27,6,0,0,0,0,0,0,0
ID_K86DIFMD,1959,Graduation,Married,78177.59999999999,0,1,16-11-2012,16,2,6,6,7,465,38,422,33,12,153,4,0,0,0,0,0,0,0
ID_07EAOH9X,1987,Graduation,Single,31891.2,1,0,13-10-2012,47,1,1,0,2,15,3,8,0,0,9,9,1,0,0,0,0,0,1
ID_29NJB1KK,1974,Graduation,Widow,50914.8,0,1,11-02-2014,106,2,1,1,3,60,3,6,2,0,4,5,0,0,0,0,0,0,0
ID_GYEP86X7,1975,Graduation,Married,80934.0,0,1,12-08-2012,70,5,9,6,12,762,83,217,29,80,11,6,0,0,0,0,0,0,0
ID_9PXCO9YK,1954,Graduation,Together,70077.59999999999,0,0,14-05-2013,51,3,5,4,8,304,8,201,21,21,49,4,0,0,0,0,0,0,0
ID_UVJXS20B,1958,PhD,Married,,2,1,19-11-2012,11,12,7,2,8,235,45,192,49,37,53,9,0,0,0,0,0,0,0
ID_B56P5WLH,1954,Graduation,Divorced,75061.2,0,0,18-11-2013,34,1,6,7,4,130,19,98,134,21,27,3,1,0,0,0,0,0,0
ID_7ZZ1LWBI,1957,Master,Married,61158.0,0,1,20-02-2013,94,3,10,4,5,549,16,85,8,6,29,8,1,0,0,0,0,0,0
ID_81VN63TX,1954,Graduation,Together,96974.4,0,0,17-09-2013,102,1,4,8,5,774,25,500,210,143,33,2,1,0,1,1,0,0,0
ID_VBBIGZK1,1978,Graduation,Together,188575.2,0,0,29-04-2013,20,0,0,28,0,6,3,1725,2,1,1,1,0,0,0,0,0,0,0
ID_5N1WVWVS,1956,Master,Single,44312.4,1,1,02-06-2014,53,2,3,0,3,56,3,16,0,0,4,8,0,0,0,0,0,0,0
ID_4TFEX75J,1965,Graduation,Married,51027.6,0,0,23-04-2014,103,1,1,1,4,19,39,11,3,26,35,2,0,0,0,0,0,0,0
ID_W1V08F2V,1973,PhD,Single,46293.6,1,1,22-06-2013,9,3,3,0,3,43,7,22,3,3,3,8,0,0,0,0,0,0,0
ID_BCB5UZ3Q,1964,PhD,Single,27709.2,1,1,28-05-2014,105,4,2,1,3,40,3,11,0,0,2,7,0,0,0,0,0,0,0
ID_4NEJO2NS,1975,Basic,Married,22071.6,1,0,29-03-2014,9,2,3,0,3,12,13,13,16,0,4,8,0,0,0,0,0,0,0
ID_KKPQJ05I,1960,PhD,Married,44078.4,1,1,29-12-2013,78,3,1,1,4,26,8,3,10,1,7,2,0,0,0,0,0,0,0
ID_HWA2T97S,1957,PhD,Together,91850.4,0,0,30-03-2013,98,1,4,8,10,799,76,573,0,29,14,2,0,0,0,0,0,0,0
ID_NXKI1MLM,1982,PhD,Together,47598.0,1,0,25-05-2013,104,3,4,2,3,132,4,56,0,1,31,7,1,0,0,0,0,0,0
ID_RB8HEHNI,1945,Graduation,Married,78330.0,0,0,03-04-2013,16,1,4,3,13,393,17,218,91,14,21,2,0,0,0,0,0,0,0
ID_Z342IOOJ,1959,PhD,Single,60874.8,1,1,02-05-2013,69,9,6,2,7,244,16,143,45,4,52,6,0,0,0,0,0,0,0
ID_DVU95NHV,1967,Graduation,Divorced,66823.2,0,1,14-02-2013,34,2,6,3,5,678,3,199,37,47,26,4,1,0,0,0,0,0,0
ID_I8U1EADI,1971,Graduation,Single,32690.4,1,0,11-11-2012,9,2,2,0,3,8,20,26,20,1,39,9,0,0,0,0,0,0,1
ID_75PFKI8P,1966,Graduation,Together,99603.6,0,0,03-03-2013,25,1,7,6,8,861,64,570,40,25,122,3,0,0,1,0,0,0,1
ID_E249YJXC,1968,Graduation,Together,33531.6,1,1,15-04-2013,96,3,2,0,3,17,4,16,4,1,3,8,0,0,0,0,0,0,0
ID_6LRI6CF6,1963,PhD,Together,37796.4,0,1,06-12-2012,29,2,3,1,4,113,4,28,13,1,4,8,0,0,0,0,0,0,0
ID_CDCKDTY7,1990,Graduation,Married,46032.0,1,0,31-05-2013,33,2,2,1,4,41,5,42,20,21,10,3,0,0,0,0,0,0,0
ID_RPEONGWC,1990,Graduation,Together,38313.6,1,0,28-03-2014,12,2,3,0,4,38,7,24,4,2,5,7,0,0,0,0,0,0,0
ID_4ZTQJBDU,1964,PhD,Together,40354.8,1,1,08-08-2012,56,5,3,1,4,137,3,16,0,0,4,9,0,0,0,0,0,0,0
ID_10GLTVTS,1966,PhD,Together,62060.4,0,1,20-08-2013,62,1,3,0,4,103,4,17,0,1,5,7,0,1,0,0,0,0,0
ID_ZYMFNNX6,1962,Graduation,Single,55828.8,0,1,05-04-2013,77,2,1,1,5,36,22,35,26,14,52,3,0,0,0,0,0,0,0
ID_Y5WX1QZJ,1988,PhD,Married,61875.6,0,0,01-10-2012,67,1,4,4,10,1171,3,48,0,0,36,8,0,1,1,0,0,0,0
ID_BFXMJ4PZ,1985,PhD,Married,84771.59999999999,0,0,15-10-2012,73,1,5,8,4,1223,110,304,23,143,33,6,0,0,0,0,0,0,1
ID_BXK7VTK6,1958,Graduation,Together,31309.2,1,1,25-02-2014,91,3,2,1,3,20,13,19,8,17,20,5,0,0,0,0,0,0,0
ID_08LWQ91J,1980,Graduation,Married,21225.6,1,0,13-01-2013,89,1,1,0,2,7,5,1,3,1,2,8,0,0,0,0,0,1,0
ID_OT8ZIHT4,1970,Master,Married,84109.2,1,0,31-03-2013,18,2,5,2,10,969,37,137,15,0,11,8,0,1,0,0,0,0,0
ID_YYNFYO6R,1979,Graduation,Married,78982.8,0,0,29-11-2012,106,1,5,4,10,272,41,701,149,165,63,3,0,0,0,0,0,0,0
ID_5D3W0JB7,1973,Graduation,Married,89659.2,0,1,12-09-2013,99,2,7,3,5,138,30,421,13,195,71,4,0,0,0,0,0,0,0
ID_OI56Q47B,1979,Graduation,Together,49384.8,0,1,09-04-2013,105,1,1,0,4,49,5,11,2,3,7,5,0,0,0,0,0,0,0
ID_E124C0OB,1964,PhD,Widow,62733.6,0,1,25-01-2013,31,6,10,5,10,958,3,71,0,0,174,8,0,0,0,0,0,0,1
ID_C9AL44NA,1977,Graduation,Divorced,55572.0,1,0,03-12-2012,106,2,6,1,5,190,5,88,15,5,14,8,0,0,0,0,0,0,0
ID_17EAZ6D2,1972,PhD,Single,51320.4,2,0,11-05-2013,60,1,3,1,2,25,9,43,19,5,38,8,0,0,0,0,0,0,0
ID_LIJNXYY7,1987,2n Cycle,Single,97092.0,0,0,31-10-2012,78,1,3,3,8,165,83,369,67,39,41,1,0,0,0,0,0,0,0
ID_X0AZVYFH,1970,Graduation,Together,82434.0,0,0,25-06-2014,10,1,4,4,7,463,84,356,106,50,40,2,0,0,0,0,0,0,0
ID_YS8VC558,1962,Master,Married,74152.8,0,1,14-09-2013,81,2,4,4,10,269,50,188,54,47,11,2,0,0,0,0,0,0,0
ID_G2UF5WHW,1973,PhD,Together,100131.6,0,0,31-12-2013,96,1,6,10,5,523,45,742,55,56,84,2,0,0,0,0,0,0,0
ID_FOB5A3NE,1959,2n Cycle,Together,31788.0,0,0,22-09-2012,99,2,3,1,5,50,50,52,21,20,25,6,0,0,0,0,0,0,0
ID_LBGJLMV2,1966,PhD,Married,75294.0,0,1,23-03-2013,96,3,7,8,11,567,24,464,28,10,32,5,0,0,0,0,0,0,0
ID_X0BPY3BU,1979,Graduation,Married,79647.59999999999,1,1,12-06-2013,64,7,4,2,10,333,12,124,12,24,109,3,0,0,0,0,0,0,0
ID_TUI4FONZ,1987,Graduation,Single,32179.2,0,0,17-08-2012,57,1,0,0,3,10,4,6,3,4,3,4,0,0,0,0,0,0,0
ID_QKXJ55ZN,1971,Graduation,Single,29047.2,1,0,08-03-2013,73,1,1,0,3,12,5,8,3,2,3,6,0,0,0,0,0,0,0
ID_ORNA1QZ3,1977,Graduation,Married,55258.8,1,1,21-07-2013,18,10,5,2,9,347,12,112,19,14,19,7,0,0,0,0,0,0,1
ID_FVL9RPA3,1966,Graduation,Single,28173.6,0,0,19-03-2013,58,1,3,0,3,33,9,27,12,17,39,8,0,0,0,0,0,0,0
ID_Q6LRLYCH,1962,PhD,Together,76010.4,0,1,16-10-2012,55,3,8,3,5,923,24,118,13,10,21,6,0,1,0,0,0,0,1
ID_397DDI1M,1959,Graduation,Single,113366.4,0,1,03-04-2014,82,1,5,5,5,1022,36,417,108,100,16,5,0,1,1,0,0,0,0
ID_ULU42A07,1953,Graduation,Single,90152.4,0,0,22-05-2014,99,1,2,11,5,208,38,305,46,17,227,1,0,0,0,0,0,0,0
ID_YJGV1UB2,1966,Graduation,Together,43580.4,0,1,22-05-2013,60,2,3,0,4,92,6,25,3,2,13,7,0,0,0,0,0,0,0
ID_WOAWOJQ4,1962,Graduation,Married,20232.0,1,1,12-09-2012,26,3,1,1,3,15,7,4,3,3,14,7,0,0,0,0,0,0,0
ID_6SM48V0A,1979,Graduation,Single,46268.4,1,0,19-12-2012,24,2,3,1,3,81,6,31,4,4,27,7,0,0,0,0,0,0,0
ID_K7MYUD4X,1986,Graduation,Married,37389.6,1,0,27-01-2013,69,2,2,0,3,30,9,16,20,0,5,8,0,0,0,0,0,0,0
ID_QQOSUMO4,1980,Graduation,Single,57229.2,0,1,05-07-2013,50,1,1,0,2,19,3,3,0,0,4,6,0,0,0,0,0,0,0
ID_RIAP6DCK,1969,Graduation,Together,42386.4,1,2,22-08-2012,41,3,2,0,4,33,12,37,12,7,13,8,0,0,0,0,0,0,0
ID_VMAOV1AJ,1980,Basic,Together,28468.8,1,0,08-01-2013,72,2,2,0,3,10,26,15,0,18,14,8,0,0,0,0,0,0,0
ID_N9VYOA1C,1981,Graduation,Married,41961.6,1,0,10-04-2013,18,7,3,2,5,163,9,45,8,2,2,7,0,0,0,0,0,0,0
ID_2NFF9WET,1976,2n Cycle,Together,56126.4,0,1,07-11-2012,95,6,11,8,5,355,107,189,197,151,57,8,1,0,0,0,0,0,0
ID_KGD5HBQO,1989,Graduation,Together,105214.8,0,0,27-07-2013,69,1,7,11,10,1264,175,815,97,148,33,4,1,0,1,1,0,0,1
ID_VX7NAXJW,1974,Graduation,Married,38176.8,1,0,09-02-2013,80,2,2,0,3,40,6,20,4,1,20,9,1,0,0,0,0,0,0
ID_W5A91SJZ,1980,Graduation,Divorced,81928.8,1,1,30-09-2013,90,2,4,2,5,140,28,51,23,25,46,3,0,0,0,0,0,0,0
ID_VUDPJ1HA,1985,Graduation,Together,42235.2,1,0,13-11-2012,75,6,6,1,5,80,15,141,43,39,187,8,0,0,0,0,0,0,1
ID_J729AF37,1948,PhD,Widow,30429.6,0,1,22-07-2013,64,2,1,0,3,24,3,5,0,0,8,6,0,0,0,0,0,0,0
ID_9MUI8LK1,1950,PhD,Married,188308.8,0,0,29-08-2013,92,0,0,0,0,7,4,2,1,1,1,0,0,0,0,0,0,0,0
ID_160OF0JJ,1953,PhD,Together,102517.2,0,0,08-06-2013,61,1,2,7,7,381,56,462,168,53,53,0,0,0,0,0,0,0,0
ID_EHH663F3,1973,PhD,Single,104228.4,0,0,12-09-2012,103,1,5,6,10,904,105,838,133,102,40,2,0,0,0,0,0,0,1
ID_KTO7GNI4,1975,PhD,Single,82022.4,0,1,28-08-2013,54,3,8,5,9,619,19,132,43,33,33,6,0,0,0,0,0,0,0
ID_KZ2AK5K2,1976,Graduation,Married,44502.0,1,1,26-06-2014,72,4,3,0,3,44,4,16,2,0,3,8,0,0,0,0,0,0,0
ID_UKT8YQX9,1969,PhD,Divorced,60739.2,0,1,18-04-2014,63,2,4,0,4,133,3,16,0,1,4,7,0,0,0,0,0,0,0
ID_K60XHZ9Y,1975,Graduation,Single,58999.2,0,1,13-06-2013,24,2,5,3,3,229,5,25,7,0,110,6,0,0,0,0,0,0,0
ID_3QTUO5PO,1966,Graduation,Married,73778.4,0,0,27-06-2014,46,1,3,2,6,53,61,68,16,66,43,2,0,0,0,0,0,0,0
ID_47DJ22ST,1954,Master,Married,80504.4,0,1,17-12-2013,47,2,7,5,8,334,38,222,130,35,43,4,0,0,0,0,0,0,0
ID_M664CJPV,1974,Graduation,Divorced,107632.8,1,1,09-10-2013,29,3,4,3,4,1131,31,211,37,28,42,5,0,1,1,1,0,0,0
ID_LRG8V4TH,1979,Graduation,Together,31021.2,1,0,11-02-2013,52,2,2,0,3,14,7,18,7,5,5,7,0,0,0,0,0,0,0
ID_ABEMT3HY,1977,Graduation,Married,79189.2,0,1,07-09-2012,28,3,9,5,10,512,22,364,25,47,9,7,0,0,0,0,0,0,0
ID_PNIV4MP8,1953,Master,Together,52531.2,1,1,03-02-2013,16,6,5,2,4,182,5,71,3,2,20,8,0,0,0,0,0,0,1
ID_XMGBFMBW,1978,Graduation,Divorced,48295.2,1,0,19-12-2012,75,1,1,0,2,7,4,6,2,1,1,6,0,0,0,0,0,0,0
ID_4SFTI7C4,1985,Graduation,Married,48070.8,1,0,28-09-2013,89,1,6,2,3,115,32,92,28,10,145,8,1,0,0,0,0,0,0
ID_OLLRUCII,1975,2n Cycle,Married,24156.0,0,0,17-03-2014,106,1,1,0,3,5,9,3,7,6,12,8,0,0,0,0,0,0,0
ID_O10ODHHJ,1992,PhD,Together,82418.4,0,0,06-10-2013,63,1,4,9,10,924,3,505,99,30,45,2,0,0,0,0,0,0,0
ID_EHO1MQQ8,1960,Graduation,Married,95787.6,0,1,31-03-2014,13,1,6,9,7,840,76,380,114,73,43,2,0,1,0,0,0,0,0
ID_8CDBEJAZ,1949,PhD,Married,100604.4,0,0,16-12-2012,86,1,9,10,5,852,69,119,86,89,111,4,0,1,0,1,0,0,1
ID_D17V24PN,1992,Graduation,Single,9633.6,0,0,18-09-2012,69,15,0,1,0,78,21,66,7,12,2,19,0,0,0,0,0,0,0
ID_ATLUZCJQ,1977,Graduation,Together,85586.4,0,1,02-05-2014,38,1,4,1,7,126,27,124,24,15,42,2,0,0,0,0,0,0,0
ID_PFDJQP5A,1957,Graduation,Single,72276.0,0,1,20-05-2013,85,2,6,3,6,525,23,367,39,81,40,5,0,0,0,0,0,0,0
ID_MVEGL7ZF,1957,Graduation,Single,65102.4,1,1,28-05-2013,32,5,4,1,5,183,7,26,8,4,44,6,0,0,0,0,0,0,0
ID_ZL7C9M72,1976,2n Cycle,Divorced,13737.6,0,0,15-12-2013,23,1,1,0,2,5,3,0,6,2,6,6,0,0,0,0,0,0,0
ID_6W1BO378,1976,Master,Together,20950.8,1,0,19-09-2013,19,3,3,1,2,11,7,16,3,10,30,7,0,0,0,0,0,0,1
ID_YGE9J9ZM,1976,Graduation,Together,79983.59999999999,1,1,07-09-2012,25,4,4,2,12,457,21,102,16,18,6,3,0,0,0,0,0,0,0
ID_WHVGVFWF,1979,PhD,Together,40851.6,1,0,25-10-2013,104,1,2,0,2,25,5,14,3,0,10,9,0,0,0,0,0,0,0
ID_V7JJZ8EQ,1977,Graduation,Together,26010.0,1,0,11-06-2014,62,3,4,0,3,9,3,16,17,4,4,7,0,0,0,0,0,0,0
ID_9TXFUI61,1959,Master,Married,96886.8,0,0,23-05-2013,99,1,3,11,9,679,95,736,39,0,92,1,0,0,0,0,0,0,0
ID_ZDZ0GHQZ,1979,2n Cycle,Single,62634.0,2,1,12-05-2014,9,1,1,0,2,17,3,4,0,0,1,8,0,0,0,0,0,0,0
ID_XY5YGADW,1987,PhD,Single,83840.4,0,0,02-04-2013,37,1,3,5,8,201,3,512,33,130,54,1,0,0,0,1,0,0,1
ID_7IJVQNCO,1958,Graduation,Widow,79239.59999999999,0,1,20-01-2013,83,2,8,3,7,298,38,179,46,59,65,7,0,0,0,0,0,0,0
ID_9TNLHV94,1973,PhD,Together,46664.4,1,0,02-03-2014,24,1,1,0,3,30,4,13,0,0,3,7,0,0,0,0,0,0,0
ID_D45CJLTZ,1971,PhD,Married,80823.59999999999,0,1,31-12-2013,44,5,5,6,12,707,20,151,0,8,35,2,0,0,0,0,0,0,0
ID_WR4LIIIP,1973,PhD,Married,84139.2,0,0,26-01-2013,80,1,2,8,12,712,47,603,95,58,29,1,0,0,0,0,0,0,0
ID_9LS8QEB5,1976,Graduation,Widow,69996.0,0,1,25-12-2013,94,1,6,4,13,450,56,213,104,98,151,4,0,0,0,0,0,0,0
ID_V6RYTN5T,1973,Graduation,Married,29320.8,2,0,18-05-2014,16,2,2,1,2,8,5,8,20,0,17,7,0,0,0,0,0,0,0
ID_PWU3WOLU,1947,PhD,Married,61214.4,0,0,18-04-2013,93,1,4,1,4,107,12,63,2,9,24,6,0,0,0,0,0,0,0
ID_NUN712DX,1966,Master,Married,68354.4,2,1,11-10-2013,67,7,6,3,5,297,6,77,10,3,26,7,0,0,0,0,0,0,0
ID_TGO5UDGC,1955,Graduation,Married,46797.6,1,1,03-11-2012,99,3,2,0,3,39,4,14,0,0,5,8,0,0,0,0,0,1,0
ID_YLRL6WXP,1958,Graduation,Single,77818.8,0,0,13-11-2012,49,1,9,3,6,657,51,350,94,84,108,5,0,0,0,0,0,0,1
ID_R5KWUVKN,1990,Basic,Married,20984.4,1,0,18-03-2013,44,1,1,0,2,5,3,1,7,4,6,7,0,0,0,0,0,0,0
ID_F9IUCZE1,1990,PhD,Together,80367.59999999999,0,0,17-05-2013,105,1,8,7,12,471,25,432,147,113,102,3,0,0,0,0,0,0,0
ID_BMG8Q11U,1955,PhD,Single,89564.4,0,0,18-05-2013,80,1,6,9,9,965,67,464,146,0,16,3,0,0,0,1,0,0,0
ID_X4BTZTVP,1967,2n Cycle,Single,107486.4,0,0,15-09-2012,51,1,7,7,9,611,27,974,197,194,64,4,0,1,0,1,0,0,1
ID_NT3JFJJY,1949,Graduation,Together,61578.0,0,0,23-02-2014,52,1,2,2,5,73,31,39,16,30,41,2,0,0,0,0,0,0,0
ID_WCGRHLAI,1975,Graduation,Married,32101.2,2,0,22-05-2014,33,1,1,0,2,6,4,5,0,3,1,8,0,0,0,0,0,0,0
ID_JJGM0CCH,1982,2n Cycle,Married,42627.6,1,0,03-10-2013,15,2,3,0,3,16,8,22,12,5,11,7,0,0,0,0,0,0,0
ID_02J5YXKK,1970,Graduation,Widow,48708.0,1,1,02-10-2013,37,5,3,4,3,159,3,50,6,11,37,6,1,0,0,0,0,0,0
ID_3RG0Z3S4,1953,Graduation,Single,49064.4,1,1,06-05-2013,39,3,3,1,3,55,7,44,10,10,43,9,0,0,0,0,0,0,1
ID_PQL5O2G4,1966,Master,Married,68354.4,2,1,11-10-2013,67,7,6,3,5,297,6,77,10,3,26,7,0,0,0,0,0,0,0
ID_0N9UN2J6,1952,Graduation,Divorced,26715.6,1,1,30-03-2014,38,2,1,0,3,22,3,2,0,0,2,6,0,0,0,0,0,1,0
ID_T3M7PSXM,1970,PhD,Married,61246.8,1,1,10-12-2012,18,2,6,2,4,105,67,79,65,0,109,7,0,0,0,0,0,0,0
ID_KLMQB2JN,1956,PhD,Married,79758.0,0,1,30-03-2013,8,3,11,9,12,1205,3,204,38,29,14,6,0,0,0,1,0,0,0
ID_A7YZ17KY,1983,Master,Together,33108.0,1,0,23-04-2013,45,1,1,0,2,11,3,5,0,0,1,7,0,0,0,0,0,0,0
ID_77TEF1I5,1963,Graduation,Married,66910.8,0,1,28-11-2012,91,5,10,3,8,680,3,85,10,7,77,8,0,0,0,0,0,0,0
ID_2G8M4HZC,1951,PhD,Widow,67861.2,1,1,07-05-2014,55,3,2,1,4,72,7,32,17,2,16,4,0,0,0,0,0,0,0
ID_FA5J4ME0,1974,Graduation,Single,4202.4,1,0,13-04-2013,63,0,0,0,0,7,4,1,0,0,1,14,0,0,0,0,0,0,0
ID_ZVN1M3U5,1960,2n Cycle,Divorced,94023.6,0,1,16-04-2013,58,1,10,2,11,757,125,476,39,153,34,8,0,0,0,0,0,0,0
ID_YXYXB9QK,1979,Graduation,Together,49896.0,1,1,10-12-2012,22,3,2,1,3,61,8,24,4,0,3,5,0,0,0,0,0,0,0
ID_3JQDXI8T,1966,Master,Single,42949.2,2,1,06-05-2013,101,2,1,0,3,32,3,5,0,0,3,8,0,0,0,0,0,0,0
ID_7ZXVZPF6,1981,PhD,Married,52768.8,1,0,12-12-2012,26,5,6,4,6,383,3,101,0,0,72,7,0,0,0,0,0,0,0
ID_YGQPLCTF,1995,Graduation,Together,96160.8,0,0,14-02-2014,18,1,2,7,11,971,29,282,52,26,26,5,0,1,1,1,1,0,0
ID_KI0G56BI,1958,2n Cycle,Married,98816.4,0,0,06-11-2012,45,1,7,7,10,561,57,845,202,133,63,3,1,0,0,1,0,0,1
ID_UE0SPF0E,1953,PhD,Married,65458.8,0,1,03-03-2014,15,2,5,1,4,221,5,6,0,0,9,7,0,0,0,0,0,0,0
ID_5IMAZ2AU,1981,Graduation,Together,52812.0,1,0,13-10-2012,53,6,10,2,6,191,39,234,86,72,48,9,0,0,0,0,0,0,0
ID_3KZJZWRB,1967,Master,Together,59541.6,1,1,26-01-2013,84,4,3,1,3,85,6,26,4,2,14,7,0,0,0,0,0,0,0
ID_0I06SJZJ,1974,Graduation,Together,66711.59999999999,0,1,21-08-2013,70,2,6,6,3,298,11,124,11,4,106,6,1,0,0,0,0,0,0
ID_6WPOHK8Q,1968,Graduation,Together,65013.6,0,1,21-01-2014,86,1,2,2,5,140,12,39,4,0,7,2,0,0,0,0,0,0,0
ID_8FT4ZJVG,1964,Graduation,Single,59976.0,0,1,23-10-2013,86,2,3,1,5,109,4,54,13,9,14,5,0,0,0,0,0,0,0
ID_OJUM5LKC,1983,Graduation,Married,82930.8,0,0,09-11-2012,17,1,6,6,7,828,28,459,124,29,95,4,0,0,1,0,0,0,1
ID_KXE7PONK,1975,Graduation,Single,51986.4,0,0,21-04-2014,32,1,3,0,4,61,10,48,10,2,18,7,0,0,0,0,0,0,0
ID_RQ2XH5RD,1970,Graduation,Married,97142.4,0,0,28-02-2013,27,1,8,5,11,783,181,689,41,27,44,8,0,1,1,1,0,0,1
ID_FJDGQORE,1950,PhD,Together,81493.2,0,1,22-05-2014,70,3,6,7,11,534,3,356,63,28,0,3,0,0,0,0,0,0,0
ID_AMYH145Z,1976,Master,Married,44841.6,1,0,16-12-2013,11,1,1,0,2,8,5,11,2,2,10,6,1,0,0,0,0,0,0
ID_2CIQ9U7U,1963,Master,Married,87393.59999999999,0,1,14-02-2013,24,6,6,3,13,1210,3,235,19,14,205,7,0,0,0,0,0,0,0
ID_U6BVR35W,1948,PhD,Together,87670.8,0,1,31-08-2013,43,1,9,3,13,415,115,420,0,82,71,4,0,0,0,0,0,0,0
ID_VXIJBHWY,1977,Basic,Married,9000.0,0,0,13-11-2012,66,1,2,0,3,11,19,11,11,1,16,8,0,0,0,0,0,0,0
ID_JWQRXYFX,1972,Graduation,Married,52588.8,1,1,15-09-2012,25,4,3,1,4,101,4,42,12,3,32,8,0,0,0,0,0,0,0
ID_1WMYQR8P,1976,Master,Married,53182.8,1,1,17-04-2014,25,2,2,0,3,31,3,8,0,0,3,5,0,0,0,0,0,0,0
ID_01MPTN7P,1973,Basic,Married,30268.8,1,0,16-03-2014,43,2,1,1,3,9,12,12,11,2,8,3,0,0,0,0,0,0,0
ID_JUYWI9M9,1993,Graduation,Single,100233.6,0,0,01-05-2014,14,1,4,10,8,535,120,678,134,44,147,1,1,0,0,1,0,0,1
ID_ZHPHMDRS,1970,Master,Widow,80842.8,0,1,17-11-2012,88,4,7,4,10,1303,3,70,37,14,42,4,0,1,1,0,0,0,1
ID_20NIXTKX,1953,Graduation,Together,40082.4,1,1,18-07-2013,67,3,2,1,3,31,5,19,10,5,8,8,0,0,0,0,0,0,0
ID_1HMNAUS3,1966,Master,Married,64611.6,0,1,27-06-2013,71,4,8,5,3,383,3,88,19,4,73,7,0,0,0,0,0,0,0
ID_VFKGKKQW,1950,Master,Together,59894.4,0,1,07-09-2012,12,4,10,5,7,525,11,223,32,49,42,8,1,0,0,0,0,0,1
ID_H7PF6YO0,1994,Graduation,Absurd,95092.8,0,0,19-12-2012,65,1,4,10,7,476,105,125,212,61,245,1,0,0,1,1,0,0,1
ID_UXTINHBX,1973,Graduation,Together,55263.6,1,0,17-02-2013,53,3,3,2,4,61,13,92,19,7,25,5,0,0,0,0,0,0,0
ID_7CYFY8ON,1961,PhD,Divorced,60733.2,0,1,04-10-2012,105,6,4,5,7,464,3,24,6,0,4,6,0,1,0,0,0,0,1
ID_61IK4DU7,1950,PhD,Together,81493.2,0,1,22-05-2014,70,3,6,7,11,534,3,356,63,28,0,3,0,0,0,0,0,0,0
ID_WU3S2F88,1951,PhD,Married,66620.4,1,1,27-09-2012,60,5,11,1,6,488,3,108,0,6,36,9,0,0,0,0,0,0,1
ID_L7W8WZAN,1976,PhD,Married,95008.8,0,0,11-01-2013,9,1,5,6,7,1079,40,518,193,92,129,2,0,0,1,1,0,0,1
ID_4KWYLGGP,1950,2n Cycle,Widow,89830.8,0,0,03-06-2013,70,1,6,5,11,575,76,614,133,102,73,3,0,0,0,1,0,0,0
ID_KC5061KX,1970,PhD,Together,83371.2,0,0,30-09-2013,10,1,4,6,4,265,89,559,63,9,67,2,0,0,0,0,0,0,0
ID_DWATM1ZC,1969,Graduation,Together,67840.8,0,1,23-07-2013,42,4,10,4,7,696,10,61,10,0,46,8,0,1,0,0,1,0,1
ID_ZXSP8R7U,1955,PhD,Married,78388.8,0,1,11-01-2014,7,3,6,2,9,389,3,102,21,32,5,4,0,0,0,0,0,0,0
ID_A9T93BG3,1960,Graduation,Together,86047.2,0,1,13-11-2012,23,4,9,5,7,936,59,253,91,98,14,5,0,0,0,0,0,0,0
ID_AMNES2FX,1956,Graduation,Single,96380.4,0,0,20-08-2013,71,1,3,4,10,541,14,387,149,91,57,1,0,0,0,0,0,0,0
ID_N9Y0XWTW,1973,PhD,Single,66312.0,0,1,12-12-2012,88,2,8,10,5,830,11,53,11,0,242,6,0,0,0,0,0,0,0
ID_YF5JPRTH,1983,Master,Married,25270.8,1,0,07-01-2014,47,3,3,0,3,13,6,19,3,3,8,6,0,0,0,0,0,0,0
ID_ONR1LE6L,1965,Graduation,Single,55186.8,0,1,22-10-2012,104,4,3,2,7,143,36,87,28,24,12,3,0,0,0,0,0,0,0
ID_HTLV9F9A,1961,Graduation,Divorced,74644.8,0,2,12-09-2012,45,1,4,5,12,322,49,247,151,46,139,3,0,0,0,0,0,0,0
ID_GXWQ4PIW,1974,PhD,YOLO,58118.4,0,1,18-10-2012,10,5,7,1,6,327,6,50,4,3,42,8,0,0,0,0,0,0,0
