ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
7876,Smart Watches,Samsung,1205.6888085135715,28,1,4,1,0
7877,Tablets,Samsung,1843.2395958406983,42,0,11,3,0
7878,Smartphones,Samsung,2240.493037673051,64,1,12,3,1
7879,Smartphones,Samsung,512.2484656367743,18,0,5,2,0
7880,Headphones,Apple,1927.1055634926656,44,0,19,3,0
7881,Smartphones,Apple,299.3678881099472,51,1,5,5,1
7882,Smartphones,Other Brands,2528.7240351945884,36,1,4,3,1
7883,Headphones,HP,428.6653499133401,64,0,11,3,0
7884,Headphones,Apple,2860.794022954298,58,0,12,3,0
7885,Tablets,HP,792.9396003509861,26,1,6,5,1
7886,Headphones,Samsung,2148.634933448697,32,0,2,1,0
7887,Smartphones,HP,899.4283654118261,56,1,5,3,1
7888,Laptops,Sony,2769.49105733623,39,1,18,2,1
7889,Headphones,Samsung,176.95856740060395,53,1,14,1,1
7890,Smartphones,HP,2889.720016803457,37,0,9,3,0
7891,Smartphones,HP,2048.0255175186276,45,0,18,2,0
7892,Headphones,Apple,2163.9246327168694,40,0,18,5,1
7893,Tablets,Apple,2283.4083459786607,54,1,18,4,1
7894,Tablets,Samsung,1636.7352440429977,36,1,13,4,1
7895,Smart Watches,Samsung,980.2040113470948,22,1,11,2,0
7896,Smartphones,Samsung,2812.9501222609474,55,0,14,1,0
7897,Laptops,Sony,1452.6092072110555,32,0,13,1,0
7898,Smart Watches,Apple,2995.1840716402457,27,0,10,5,0
7899,Smartphones,Other Brands,801.6943726218501,66,1,12,3,1
7900,Headphones,Other Brands,1232.6756515159786,44,1,17,4,1
7901,Laptops,Apple,2603.9436622001663,68,0,1,2,0
7902,Laptops,Apple,2308.452315260574,48,1,5,5,1
7903,Laptops,Sony,2620.664800595862,25,0,13,3,0
7904,Headphones,Other Brands,1358.5104565151623,64,0,6,1,0
7905,Smartphones,Apple,1512.1892546345814,44,0,14,3,0
7906,Tablets,Samsung,556.901297722497,21,0,6,5,0
7907,Smart Watches,Samsung,666.1665853849148,58,1,19,3,1
7908,Laptops,Samsung,1270.2163951925133,19,1,10,3,0
7909,Smart Watches,Samsung,1470.6529217585087,27,1,18,4,1
7910,Headphones,Other Brands,460.9567536774574,43,0,5,4,1
7911,Headphones,HP,2424.6161804982344,39,0,8,2,0
7912,Smartphones,HP,1517.3883217303814,21,1,15,2,0
7913,Laptops,Samsung,2662.412319983414,44,1,15,3,1
7914,Smartphones,Apple,165.61379311235754,21,0,5,1,0
7915,Smart Watches,HP,1187.0079559935364,45,1,9,4,1
7916,Smartphones,HP,186.4137637565818,22,0,17,5,0
7917,Tablets,HP,2346.5524989134055,60,1,6,3,1
7918,Smartphones,Other Brands,2178.3208632682076,21,1,8,4,1
7919,Headphones,Apple,247.4030439786393,23,1,3,3,0
7920,Laptops,HP,1882.5610679868646,25,0,13,3,0
7921,Smart Watches,Samsung,2174.538958157037,18,0,8,5,0
7922,Laptops,Samsung,1466.5903607532412,46,1,14,5,1
7923,Laptops,Apple,2044.3219631878324,53,1,8,5,1
7924,Smartphones,HP,999.0957907009281,59,0,16,2,0
7925,Headphones,Apple,1875.2897703831866,69,0,16,3,0
7926,Headphones,Other Brands,2618.942600413101,22,1,9,5,1
7927,Smart Watches,Other Brands,180.77730808896496,28,1,1,3,0
7928,Headphones,Other Brands,602.2209044953497,58,0,14,5,1
7929,Smartphones,Other Brands,1414.7892861352316,40,0,19,4,1
7930,Tablets,Apple,2410.016467518948,53,1,6,3,1
7931,Headphones,Apple,2660.117835813713,18,0,18,1,0
7932,Smart Watches,Sony,2571.8684975485025,65,1,7,4,1
7933,Smart Watches,Other Brands,1347.2331050967205,30,1,19,1,0
7934,Tablets,Samsung,2221.734839544209,20,0,13,4,0
7935,Tablets,HP,244.51102721834917,34,1,1,3,1
7936,Smartphones,Samsung,1785.347783988366,42,1,5,1,1
7937,Tablets,Sony,2305.5371697384085,62,0,9,2,0
7938,Headphones,Samsung,1451.5992384683693,59,0,12,5,1
7939,Tablets,Samsung,1340.0844302028863,56,0,11,1,0
7940,Smartphones,Samsung,520.3995250394958,21,1,6,2,0
7941,Laptops,Sony,1208.4793140064955,32,1,4,5,1
7942,Tablets,Other Brands,1391.4221629197796,28,0,11,1,0
7943,Headphones,Apple,821.3119371230413,31,1,3,1,1
7944,Smart Watches,Apple,1230.373445720043,52,1,14,4,1
7945,Smart Watches,HP,1171.367733594533,62,1,1,3,1
7946,Smart Watches,Sony,1070.145477419298,56,0,14,4,1
7947,Headphones,Apple,712.0471683011558,67,1,5,3,1
7948,Smart Watches,Sony,781.886564502644,62,0,3,1,0
7949,Smart Watches,Sony,2529.8805269823583,63,0,17,5,1
7950,Laptops,Apple,800.2483339491713,65,1,12,5,1
7951,Tablets,Other Brands,2497.716786949346,35,1,17,3,1
7952,Smart Watches,Apple,2849.568041959067,46,1,19,5,1
7953,Smart Watches,Apple,2011.1183371096743,46,1,2,3,1
7954,Smart Watches,Sony,260.5094216794838,23,0,18,3,0
7955,Smartphones,Other Brands,104.23841005214649,62,0,13,4,1
7956,Smartphones,Apple,2960.1173843463926,41,1,4,4,1
7957,Smartphones,Other Brands,1188.4955742682482,27,0,15,2,0
7958,Tablets,HP,2067.02624207416,34,0,7,3,0
7959,Laptops,Other Brands,2566.3473268430575,44,1,3,1,1
7960,Laptops,Samsung,2187.1067177631267,32,0,8,3,0
7961,Smart Watches,Other Brands,654.7634839152452,21,0,16,1,0
7962,Smartphones,Sony,1796.3245732751122,46,1,6,1,1
7963,Laptops,Sony,161.50169769903027,19,0,14,2,0
7964,Smart Watches,HP,2670.9745838915637,53,0,2,4,1
7965,Laptops,Sony,356.41206667911723,35,1,2,1,1
7966,Laptops,Samsung,1989.509738319134,25,0,5,1,0
7967,Tablets,Apple,2503.1762021740165,23,0,9,5,0
7968,Tablets,HP,1818.6329984492454,34,1,6,5,1
7969,Smartphones,Samsung,2599.970062887257,55,0,6,1,0
7970,Smart Watches,Other Brands,2675.7577631038207,60,1,13,1,1
7971,Headphones,Apple,1035.7096656998192,30,1,11,2,0
7972,Tablets,Samsung,2318.452351868287,43,1,5,3,1
7973,Smartphones,Sony,1365.337736706429,39,1,5,3,1
7974,Laptops,Apple,2748.982537878234,36,1,9,3,1
7975,Tablets,Sony,1119.0857759467535,60,0,8,2,0
7976,Headphones,Samsung,1450.8281060693994,69,1,12,5,1
7977,Smart Watches,Apple,634.8804531183231,26,1,15,5,1
7978,Laptops,Sony,2749.0608344432744,35,0,15,2,0
7979,Tablets,Sony,1210.8639951427049,19,1,5,3,0
7980,Headphones,Apple,1319.2637111122624,69,1,19,3,1
7981,Smartphones,HP,1235.7389872500103,65,1,10,5,1
7982,Tablets,Apple,2627.225198847367,33,0,9,1,0
7983,Smartphones,Samsung,1028.6594304285156,56,0,15,4,1
7984,Tablets,HP,1310.2036695338472,38,1,18,3,1
7985,Headphones,Apple,1379.9153450276688,18,1,14,5,1
7986,Smart Watches,HP,894.3033884862333,58,0,12,4,1
7987,Smart Watches,Apple,1202.0558560170193,62,1,5,2,1
7988,Smart Watches,Samsung,2031.5312381842696,32,1,7,1,1
7989,Headphones,Samsung,933.4928939001294,41,1,5,4,1
7990,Laptops,Samsung,2394.1614550321574,61,0,18,4,1
7991,Smart Watches,Sony,2545.7796969133565,47,0,2,2,0
7992,Laptops,Samsung,874.3829884237855,51,0,18,2,0
7993,Laptops,Sony,1693.3546328676205,37,0,14,2,0
7994,Smart Watches,Sony,1975.8714396953253,55,0,1,1,0
7995,Smartphones,Sony,705.4745677946532,56,1,7,5,1
7996,Smartphones,Apple,760.4162599608975,66,0,14,3,0
7997,Headphones,Other Brands,1753.7362284467504,30,1,11,2,0
7998,Smart Watches,Other Brands,1504.3472128074575,18,1,12,2,0
7999,Headphones,HP,2586.8873751246597,25,1,17,1,0
8000,Smartphones,HP,844.9351862739503,40,1,5,1,1
8001,Smartphones,HP,1509.4329408333485,53,1,2,2,1
8002,Headphones,Apple,907.6865147942963,36,1,16,2,1
8003,Smartphones,Apple,2033.3110337494363,60,0,16,4,1
8004,Smart Watches,Samsung,434.33100513328856,63,0,17,2,0
8005,Smart Watches,Other Brands,2396.814533366559,48,1,6,4,1
8006,Smartphones,Apple,1061.8551308925812,22,0,12,3,0
8007,Laptops,Other Brands,1255.5318834399718,23,0,12,5,0
8008,Smartphones,Samsung,2045.870688295894,31,0,15,4,1
8009,Smart Watches,Samsung,769.6471248449342,44,0,12,4,1
8010,Laptops,Samsung,166.83468542125922,40,1,5,2,1
8011,Smart Watches,Sony,1985.1795180473994,64,1,6,1,1
8012,Headphones,HP,2213.748483837937,18,1,7,5,1
8013,Tablets,Samsung,994.1505234625018,45,1,1,3,1
8014,Tablets,Apple,2583.537333184679,59,1,6,3,1
8015,Tablets,Sony,1530.3550238937485,46,0,12,3,0
8016,Smartphones,HP,1896.4973972450418,26,0,17,5,0
8017,Tablets,Sony,850.6638901273702,35,1,15,4,1
8018,Headphones,Other Brands,847.7882217381407,69,0,18,3,0
8019,Headphones,Other Brands,2162.977154093994,32,1,11,5,1
8020,Tablets,HP,457.6927626898008,61,0,8,1,0
8021,Smartphones,Samsung,791.0349147478122,32,0,19,3,0
8022,Tablets,Sony,1727.7385180541205,34,1,10,2,1
8023,Headphones,Apple,2136.580826746863,69,0,8,4,1
8024,Smart Watches,Samsung,2451.676706112773,37,0,9,4,1
8025,Smart Watches,HP,2616.6913695825283,21,0,14,3,0
8026,Smartphones,Sony,645.6150711321427,55,1,15,2,1
8027,Headphones,Other Brands,1373.160535475556,53,0,1,1,0
8028,Headphones,HP,1153.4002420653123,42,0,5,4,1
8029,Smartphones,HP,1599.635101923274,54,1,7,3,1
8030,Headphones,Sony,1278.0812607884836,48,1,15,1,1
8031,Tablets,HP,172.29441224216515,62,0,8,5,1
8032,Smartphones,Apple,894.8687041565017,26,0,11,3,0
8033,Headphones,HP,2360.2951089290123,25,0,8,3,0
8034,Tablets,HP,475.3912834293143,42,0,11,3,0
8035,Laptops,Samsung,960.8979209216362,39,1,13,4,1
8036,Tablets,Apple,1233.3854231339928,66,0,2,1,0
8037,Laptops,Samsung,1402.167716515782,50,1,16,1,1
8038,Headphones,Samsung,2654.5275051393173,64,1,8,3,1
8039,Tablets,Other Brands,2345.797498995667,50,0,1,4,1
8040,Smart Watches,Samsung,2590.9831292542103,38,1,14,2,1
8041,Headphones,Sony,2725.7986654787796,25,1,5,1,0
8042,Headphones,Other Brands,554.3794129097288,31,1,13,3,1
8043,Headphones,Other Brands,508.8383286559444,39,1,9,5,1
8044,Laptops,Sony,2607.0995756170455,44,0,4,1,0
8045,Smart Watches,Samsung,512.4544032643835,49,1,1,2,1
8046,Headphones,Sony,2033.4904627674657,25,0,7,4,0
8047,Tablets,Samsung,566.6155691999892,19,0,6,1,0
8048,Laptops,HP,682.6344490298068,26,1,16,5,1
8049,Headphones,Samsung,449.2370009697059,61,1,12,1,1
8050,Smart Watches,HP,1030.8200896500125,46,1,13,3,1
8051,Headphones,HP,495.9091866947243,58,0,4,4,1
8052,Headphones,HP,2056.7242210956583,50,0,5,4,1
8053,Smart Watches,Samsung,699.4812075200846,64,0,7,5,1
8054,Smart Watches,Apple,782.1451389974263,60,0,4,2,0
8055,Smartphones,Apple,2354.959897721753,53,0,12,1,0
8056,Headphones,Samsung,1951.7889101903363,37,0,9,2,0
8057,Headphones,Sony,2928.95426934274,27,1,3,2,0
8058,Smart Watches,HP,1273.7253544627702,62,0,17,2,0
8059,Tablets,Samsung,2076.7650229655314,21,0,14,2,0
8060,Smart Watches,Sony,192.2194823910664,20,0,6,3,0
8061,Smart Watches,Other Brands,160.41747122841429,64,1,2,3,1
8062,Headphones,Apple,2939.0572227614507,48,0,12,3,0
8063,Smart Watches,HP,630.7291873072446,44,0,2,2,0
8064,Smartphones,Sony,2254.203781176405,60,0,9,3,0
8065,Tablets,HP,1156.98250418379,62,0,9,2,0
8066,Smartphones,Sony,407.0971720874442,64,0,3,4,1
8067,Laptops,Sony,918.252687064755,55,1,3,5,1
8068,Headphones,Other Brands,449.18316143998305,42,1,7,1,1
8069,Laptops,Samsung,2054.19374268376,39,0,11,3,0
8070,Smartphones,Other Brands,2972.530904953593,47,0,8,5,1
8071,Smartphones,Other Brands,2218.9307776758938,56,1,6,4,1
8072,Smartphones,Samsung,636.6431739211715,25,1,4,5,1
8073,Smart Watches,Sony,505.10872517299765,68,0,1,1,0
8074,Smart Watches,Sony,134.09212869961712,25,0,4,2,0
8075,Laptops,HP,1554.182605486334,60,0,19,3,0
8076,Headphones,HP,2761.0980862060846,59,1,13,4,1
8077,Tablets,Samsung,1809.6205425821381,58,1,18,2,1
8078,Laptops,Sony,1350.069771182638,44,0,4,4,1
8079,Smart Watches,Other Brands,433.6518902603583,30,1,19,5,1
8080,Tablets,Apple,2162.2163689134386,23,1,11,3,0
8081,Headphones,Apple,377.17557926387013,58,0,11,4,1
8082,Tablets,Samsung,350.7867700409621,22,1,4,5,1
8083,Laptops,Samsung,2339.676110778448,39,1,12,3,1
8084,Laptops,Other Brands,2075.6100830332543,52,1,8,4,1
8085,Tablets,Samsung,1696.1538619346688,39,0,3,1,0
8086,Headphones,Sony,2541.0892354068415,24,0,9,5,0
8087,Tablets,Samsung,2877.6461952608665,26,0,7,2,0
8088,Smart Watches,Sony,397.1420867801346,39,0,1,4,1
8089,Headphones,Sony,1515.9082269620953,52,0,4,4,1
8090,Smart Watches,Other Brands,1657.6093256224067,62,0,13,4,1
8091,Headphones,Sony,1535.137390392275,29,1,12,3,0
8092,Smartphones,Other Brands,1167.292847176909,30,0,8,5,0
8093,Smart Watches,HP,649.9493172519371,31,0,8,4,1
8094,Headphones,Sony,942.4437280659806,41,1,12,1,1
8095,Smart Watches,Other Brands,1068.9130272919751,59,0,2,2,0
8096,Smart Watches,Apple,2081.873357906954,41,1,7,3,1
8097,Smart Watches,HP,2083.486158298613,60,1,17,3,1
8098,Tablets,Other Brands,2057.2394430117165,41,1,10,1,1
8099,Laptops,HP,1837.3463302332973,41,1,4,2,1
8100,Tablets,HP,1419.2315220326477,29,1,12,3,0
8101,Smart Watches,Apple,265.50803127741733,45,0,2,1,0
8102,Laptops,Sony,2267.935645747988,25,1,14,1,0
8103,Laptops,HP,693.180802099734,33,0,7,1,0
8104,Laptops,Samsung,1020.7774723526027,56,1,2,4,1
8105,Laptops,HP,226.78738929161915,42,1,10,3,1
8106,Tablets,Other Brands,1447.0196758781087,45,0,1,3,0
8107,Laptops,Apple,2215.139164639407,41,1,3,2,1
8108,Smartphones,Other Brands,1989.679970160426,29,0,16,2,0
8109,Tablets,Samsung,335.39973318635725,63,0,1,1,0
8110,Headphones,Samsung,2419.0676714337797,41,0,10,4,1
8111,Smartphones,Samsung,1403.6666708236673,31,1,13,2,1
8112,Headphones,HP,1405.8985522627183,64,1,15,4,1
8113,Headphones,Other Brands,1438.2019197062577,33,1,4,2,1
8114,Smart Watches,Apple,2175.722646356347,66,0,13,3,0
8115,Laptops,Other Brands,1436.5981232655524,32,1,15,3,1
8116,Smartphones,Other Brands,974.4924136229599,53,0,13,3,0
8117,Smartphones,Apple,1090.439415168591,53,0,7,1,0
8118,Laptops,Other Brands,2886.335936753871,43,0,15,4,1
8119,Smart Watches,Sony,1900.3903984955198,20,0,8,3,0
8120,Smartphones,Sony,2149.34071895314,40,0,5,3,0
8121,Laptops,Apple,1818.7794392886117,68,1,5,4,1
8122,Headphones,Sony,1650.2190681674833,50,0,7,3,0
8123,Headphones,Other Brands,902.1489092167733,20,1,16,5,1
8124,Tablets,Other Brands,1628.4461936020407,54,0,12,2,0
8125,Laptops,Sony,2168.1324053444396,23,1,17,5,1
8126,Headphones,Other Brands,534.1240195700052,68,0,5,5,1
8127,Smartphones,Sony,1056.9051013656085,64,1,18,5,1
8128,Headphones,Samsung,2822.53036588809,19,0,9,2,0
8129,Laptops,Samsung,1346.134447419246,23,1,19,5,1
8130,Headphones,Other Brands,398.6051984910998,62,1,11,5,1
8131,Tablets,Sony,1763.149497251699,30,1,11,4,1
8132,Smartphones,Apple,2238.3404694037185,62,1,10,3,1
8133,Laptops,Other Brands,1676.627248733959,55,0,17,2,0
8134,Headphones,Other Brands,2468.245008584605,37,1,9,4,1
8135,Smart Watches,Sony,2155.691642263731,60,0,10,1,0
8136,Tablets,Samsung,2310.2192161387065,19,1,1,5,1
8137,Tablets,Samsung,2680.8762753488277,67,0,12,5,1
8138,Headphones,Samsung,1835.2344215286028,23,1,19,1,0
8139,Tablets,HP,1182.6823643836601,65,1,13,2,1
8140,Laptops,Sony,1989.8388065243457,23,0,1,2,0
8141,Headphones,Apple,2016.421818494461,46,0,11,2,0
8142,Headphones,HP,2738.2992768885442,20,1,14,2,0
8143,Tablets,Other Brands,707.2084584446043,59,0,16,5,1
8144,Smart Watches,Sony,1269.9084377282322,24,0,10,2,0
8145,Laptops,Sony,595.3077727443463,47,0,6,1,0
8146,Smart Watches,Sony,2336.4076815536646,21,0,11,2,0
8147,Smartphones,Sony,2435.881654080437,65,0,5,5,1
8148,Laptops,Apple,550.9080080153301,33,1,2,3,1
8149,Tablets,Samsung,2154.082015771507,25,1,14,3,0
8150,Smartphones,Apple,1589.908949249493,20,1,8,5,1
8151,Smart Watches,Sony,111.42119531182902,40,1,10,2,1
8152,Smart Watches,Apple,285.88205231323525,34,1,5,5,1
8153,Headphones,Sony,602.8788074703107,49,1,17,3,1
8154,Smart Watches,Apple,2175.7713598917094,45,1,18,1,1
8155,Tablets,Other Brands,2599.2217418175555,41,0,8,5,1
8156,Headphones,Sony,2300.9846806361693,22,0,7,5,0
8157,Smartphones,HP,760.7689965512374,40,0,17,3,0
8158,Laptops,Other Brands,2303.281663668615,50,0,5,5,1
8159,Smartphones,Samsung,1512.7394358281356,24,0,14,5,0
8160,Laptops,Apple,876.776063198145,34,0,16,1,0
8161,Headphones,Sony,977.4830450420316,20,0,18,5,0
8162,Tablets,Apple,631.6852750267647,53,0,15,3,0
8163,Smart Watches,Other Brands,1810.2166018777236,54,1,19,5,1
8164,Smartphones,Samsung,708.4235413879522,62,0,14,5,1
8165,Headphones,HP,2404.116897073012,53,0,10,1,0
8166,Smart Watches,Apple,526.2010290613072,56,1,15,5,1
8167,Smart Watches,HP,1629.1220316542508,51,0,10,1,0
8168,Headphones,Samsung,2114.8938613238197,52,1,15,3,1
8169,Smart Watches,Samsung,1618.3996479154735,33,0,6,5,1
8170,Smartphones,Apple,1318.0983210663699,40,0,10,2,0
8171,Laptops,Other Brands,763.4244183361974,62,0,17,1,0
8172,Tablets,Apple,701.4898204054525,56,1,10,4,1
8173,Smartphones,HP,819.2435066677806,69,0,5,3,0
8174,Smart Watches,Apple,1042.1551714696097,51,1,9,1,1
8175,Smartphones,Samsung,2364.456144844595,21,0,16,1,0
8176,Headphones,Samsung,1540.7676721439766,49,0,16,1,0
8177,Tablets,HP,2865.252702376855,41,0,8,4,1
8178,Tablets,Apple,2933.4830417728544,65,0,18,4,1
8179,Smart Watches,Samsung,1207.6677330634789,33,0,10,4,1
8180,Tablets,Other Brands,1343.1785521137351,64,0,11,2,0
8181,Smart Watches,Samsung,2625.678461740334,23,1,16,3,0
8182,Smart Watches,Other Brands,2194.7439384106106,18,1,4,5,1
8183,Headphones,Other Brands,461.5562942438237,66,1,7,1,1
8184,Smart Watches,Samsung,364.10497765537156,43,0,9,3,0
8185,Laptops,Other Brands,1342.2042896992155,29,0,2,5,0
8186,Headphones,Apple,504.6412301608637,54,0,17,4,1
8187,Tablets,Other Brands,2970.039133482102,67,0,1,5,1
8188,Smartphones,Apple,2518.4577673940175,54,1,13,3,1
8189,Laptops,Other Brands,1165.8483055786642,26,0,2,1,0
8190,Tablets,Sony,268.41544846602403,63,0,19,1,0
8191,Headphones,Apple,753.0747969534934,47,1,16,5,1
8192,Laptops,HP,1107.8165443475243,49,0,17,2,0
8193,Smartphones,Apple,333.41927036551124,40,0,19,3,0
8194,Laptops,Apple,1820.8433264854168,59,0,14,5,1
8195,Smartphones,HP,2029.8676176694144,48,1,6,5,1
8196,Smart Watches,Apple,2263.756222291574,48,1,8,4,1
8197,Headphones,Sony,705.0894410382987,44,0,15,5,1
8198,Smartphones,Apple,274.7118672680839,41,0,9,5,1
8199,Laptops,Sony,881.7772059980948,41,0,17,4,1
8200,Smart Watches,Apple,444.42659420657253,62,0,14,4,1
8201,Laptops,Apple,2385.7349288037967,35,1,17,4,1
8202,Tablets,Apple,1236.3764205375062,45,0,3,2,0
8203,Smart Watches,Other Brands,950.9817572206441,19,0,6,3,0
8204,Smart Watches,Apple,953.0646320662312,41,1,13,2,1
8205,Tablets,HP,1729.7929038199425,45,0,7,1,0
8206,Laptops,Other Brands,277.5818480040744,53,0,3,3,0
8207,Tablets,Samsung,2488.3510000656215,40,0,16,1,0
8208,Tablets,Sony,2381.6980224639947,26,1,18,4,1
8209,Smart Watches,HP,587.2572728729897,25,1,16,1,0
8210,Smartphones,HP,2640.8374659543556,23,1,1,1,0
8211,Smartphones,Samsung,1570.7914313501678,55,1,4,1,1
8212,Headphones,Sony,2612.9386818912317,40,0,9,1,0
8213,Laptops,Sony,2481.798460756642,52,1,11,3,1
8214,Smart Watches,Sony,2326.836419050882,26,1,11,1,0
8215,Smartphones,Apple,1503.782045294022,23,0,17,1,0
8216,Laptops,Other Brands,2797.409692059398,43,1,13,2,1
8217,Smart Watches,Samsung,765.5665036378684,68,0,7,2,0
8218,Smartphones,HP,603.5325312107362,59,1,18,1,1
8219,Smart Watches,Other Brands,634.5574450445882,30,0,8,1,0
8220,Smart Watches,Other Brands,327.22449726696067,32,0,8,4,1
8221,Smartphones,Samsung,868.926323370898,52,1,3,5,1
8222,Laptops,Sony,2001.2387152762508,56,1,14,2,1
8223,Smart Watches,Apple,1292.8880267982652,20,0,15,2,0
8224,Tablets,HP,2927.189083972668,67,1,9,2,1
8225,Tablets,Other Brands,2543.570428077705,53,0,1,4,1
8226,Headphones,Other Brands,2887.14512518388,68,0,19,2,0
8227,Smartphones,Sony,949.023002061148,58,1,15,4,1
8228,Laptops,HP,2585.227171339677,64,0,13,2,0
8229,Laptops,Apple,2635.607160986828,69,0,7,5,1
8230,Smartphones,HP,1998.621153724874,29,0,15,2,0
8231,Smart Watches,Apple,1865.589284635605,50,0,19,4,1
8232,Tablets,Sony,1665.892573803653,33,1,9,3,1
8233,Smartphones,Samsung,2619.9298693783107,54,0,10,4,1
8234,Smartphones,Other Brands,2585.3360227488074,49,0,19,5,1
8235,Smartphones,HP,398.55665184209033,51,1,14,4,1
8236,Smartphones,HP,1721.3136335258346,35,0,18,3,0
8237,Laptops,Sony,393.8278754249798,35,1,5,1,1
8238,Smartphones,Samsung,1073.607070783031,63,1,19,4,1
8239,Tablets,Apple,319.3982563579408,20,0,6,3,0
8240,Headphones,Samsung,1648.8308887941844,68,0,6,2,0
8241,Laptops,HP,389.8152869581818,38,0,6,3,0
8242,Tablets,Apple,1903.034770195347,63,0,12,2,0
8243,Laptops,HP,2163.1222759483,66,0,18,1,0
8244,Laptops,Samsung,853.746103332776,26,0,3,4,0
8245,Smart Watches,Samsung,1800.979900953905,48,0,12,1,0
8246,Laptops,Other Brands,767.3735583050833,31,1,8,4,1
8247,Smart Watches,Samsung,2789.4415163741774,65,1,15,3,1
8248,Smart Watches,Samsung,2970.731755283313,35,1,11,3,1
8249,Headphones,Apple,320.7714622792374,44,1,15,4,1
8250,Laptops,Other Brands,1482.0200350584896,63,1,2,3,1
8251,Headphones,Sony,1654.105601857498,57,0,12,3,0
8252,Headphones,Sony,2434.215452766214,21,1,19,5,1
8253,Laptops,Samsung,310.05983651269366,47,1,12,4,1
8254,Smartphones,Other Brands,2903.279391407513,65,0,13,5,1
8255,Smartphones,Apple,2126.5934200395172,28,1,10,3,0
8256,Smart Watches,HP,2692.5118791976183,27,1,2,4,1
8257,Tablets,Apple,323.5309343956402,22,1,12,1,0
8258,Smartphones,Other Brands,2426.4867631031584,51,0,6,1,0
8259,Tablets,Samsung,458.4662580091064,22,0,17,4,0
8260,Smartphones,HP,181.21581409528477,21,1,7,2,0
8261,Laptops,HP,922.6227292634352,60,1,10,3,1
8262,Smartphones,Apple,2050.6122939114957,61,0,8,1,0
8263,Smart Watches,Sony,2780.0910033257946,45,1,11,1,1
8264,Smart Watches,Other Brands,1405.2585167397738,67,1,8,5,1
8265,Tablets,Samsung,1658.1004663213907,40,1,14,4,1
8266,Smartphones,Other Brands,1537.39573743584,36,0,18,5,1
8267,Tablets,Sony,169.30452048361508,24,0,11,1,0
8268,Smartphones,Other Brands,883.9186236703348,45,1,9,1,1
8269,Headphones,Sony,2488.8959549930223,22,1,18,1,0
8270,Tablets,HP,1729.4395097448491,18,0,15,1,0
8271,Headphones,HP,2628.129852899323,45,0,19,4,1
8272,Tablets,Apple,2968.631646031318,19,0,5,5,0
8273,Headphones,Sony,1815.216519463156,42,1,16,3,1
8274,Smartphones,Samsung,1140.3981362056636,46,0,6,5,1
8275,Laptops,Apple,245.17334499825114,50,1,2,2,1
8276,Headphones,Other Brands,2971.777534169055,60,1,12,2,1
8277,Headphones,Apple,1713.509688324073,61,0,7,3,0
8278,Tablets,HP,1378.634050123721,57,0,5,2,0
8279,Tablets,HP,2765.5716012471244,30,1,6,1,0
8280,Laptops,HP,118.10047817071423,37,0,18,2,0
8281,Laptops,Samsung,2840.8074386793282,20,1,13,1,0
8282,Headphones,Sony,532.2261429652485,29,1,12,1,0
8283,Smartphones,Apple,765.0498683452181,42,0,3,5,1
8284,Smart Watches,Sony,2681.241220076091,22,1,7,2,0
8285,Tablets,HP,888.9914670252533,21,0,5,3,0
8286,Smartphones,Apple,243.98132336918164,51,1,14,5,1
8287,Smart Watches,HP,1173.154972188903,63,1,14,3,1
